,Acousticness,Danceability,Duration_ms,Energy,ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Valence
6752,0.855,0.556,203418,0.349,4jxWO5zC2SiW9aw7nMJHia,0.0,7,0.106,-5.677,1,0.0339,124.751,4,0.322
6753,0.777,0.546,185893,0.539,4JXXyXK12F0LGuYyxI1DGv,0.0,4,0.124,-5.588,1,0.0346,119.637,4,0.286
6754,0.925,0.596,172061,0.219,4JyLFq2mHC8JPFTXHwYPWD,0.0,10,0.134,-11.148,0,0.149,83.096,4,0.334
6755,0.272,0.52,302013,0.847,4JYUDRtPZuVNi7FAnbHyux,0.0,9,0.325,-5.3,1,0.427,177.371,4,0.799
6756,0.757,0.549,247555,0.404,4K1vOdIFqskQv3zoI0FdAk,0.000176,0,0.114,-10.214,1,0.105,119.726,4,0.148
6757,0.79,0.559,320720,0.578,4k2ix82xyGax7S8u6ODb6B,0.000522,8,0.324,-9.54,1,0.151,79.938,4,0.239
6758,0.0549,0.816,235256,0.655,4k6PNRmrzBRezOB32uvuaC,0.0,0,0.0762,-7.278,1,0.0334,117.018,4,0.714
6759,0.223,0.542,135918,0.506,4k8so96fvtK7okllvTSdve,0.0013,4,0.235,-11.914,0,0.0472,170.228,4,0.963
6760,0.438,0.452,241002,0.642,4KA9dY8U5Ih5HTH2pq45bp,0.0,8,0.371,-6.772,0,0.0509,124.198,5,0.423
6761,0.000618,0.574,178267,0.911,4KacUpvbA3Mfo05gttTjhN,0.0,9,0.0769,-5.176,1,0.0715,98.075,4,0.573
6762,0.0482,0.686,160400,0.618,4kAIdBQEmb1M9ryd9tNSCD,0.0,10,0.123,-5.236,0,0.22,95.873,4,0.284
6763,0.433,0.821,204280,0.637,4KaIJ1FWXUoAAnOts1YWjD,0.0,9,0.209,-4.276,0,0.161,86.01,4,0.778
6764,0.864,0.493,180490,0.314,4KCGvQuZSg7UFmjvipUtZY,2.54e-05,0,0.103,-8.13,1,0.0313,119.692,3,0.219
6765,0.19,0.701,182960,0.908,4KCvW9qjGzDxNdnM2OQ9kk,0.00308,11,0.208,-4.637,0,0.0704,101.945,4,0.753
6766,0.711,0.587,145972,0.306,4kdpq7Ez7T2cn75Jem2PEv,0.0,10,0.0914,-11.814,1,0.0531,94.811,4,0.846
6767,0.00735,0.756,170539,0.814,4Kdu9AlfQyu0o6r2ozCMTc,0.0,0,0.143,-5.398,1,0.0416,146.99,4,0.709
6768,0.579,0.503,207030,0.741,4keoy2fqgwGnbWlm3ZVZFa,1.49e-06,4,0.0712,-5.128,1,0.047,88.335,3,0.458
6769,0.892,0.559,285040,0.33,4kflIGfjdZJW4ot2ioixTB,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,0.285
6770,0.0141,0.623,205613,0.93,4kfm1uI9QGaoN9qm6CkAMn,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,0.287
6771,0.959,0.552,36160,0.415,4KgTrzmfiWNcVneh2Dd1Ou,0.000239,3,0.164,-11.996,1,0.0451,72.862,4,0.36
6772,1.51e-05,0.2,225547,0.732,4khAZaVsqoaSZfnJNRv2Wi,0.866,11,0.0829,-6.021,0,0.0405,139.98,4,0.0328
6773,0.0429,0.834,168520,0.826,4kHSIZyIEijaMuZpV8GS1p,0.0,1,0.0932,-7.429,0,0.157,92.009,4,0.819
6774,0.23,0.86,143971,0.469,4kiauw5SBqEsu5GuGD09aM,0.0,7,0.0988,-6.262,1,0.109,130.126,4,0.769
6775,0.701,0.627,233135,0.545,4kiTIAgWLRCaVjq8JLWbKz,4.43e-05,2,0.338,-9.328,1,0.353,79.777,4,0.277
6776,0.000904,0.833,189322,0.422,4kjrB4xpcXRiAjLRivGhN2,3.49e-05,1,0.134,-10.381,1,0.373,142.075,4,0.236
6777,0.014,0.526,217493,0.696,4KKcXVCj9Bzh6g0US9owtG,2.95e-06,0,0.232,-6.072,1,0.0406,117.824,4,0.443
6778,0.596,0.652,202920,0.712,4kKgn11J60MHCrfS4AfbIm,0.0,4,0.0814,-4.588,1,0.0388,120.063,4,0.553
6779,0.066,0.873,190173,0.391,4kkHGZRAkOYS7zeazOLhXn,0.00258,1,0.114,-5.36,1,0.0938,96.004,4,0.603
6780,0.172,0.635,217822,0.902,4KkUjFkcQvGvWekl8RATDn,0.0,0,0.125,-3.559,1,0.109,102.063,4,0.286
6781,0.000256,0.727,229027,0.613,4KlnHq8kW2k1RisegiOg0I,0.0,4,0.0908,-7.243,0,0.314,121.086,5,0.716
6782,0.061,0.927,343150,0.665,4Km5HrUvYTaSUfiSGPJeQR,0.0,11,0.123,-5.313,1,0.244,127.076,4,0.175
6783,0.0456,0.59,216200,0.592,4KMkvQ4pukipifwyjc8fAH,0.0,1,0.104,-7.146,1,0.0758,102.857,4,0.211
6784,0.00511,0.735,199846,0.736,4kmp56RAtXEzHOANS0BaLX,0.0,4,0.165,-3.266,0,0.277,117.975,4,0.813
6785,0.022,0.91,276333,0.444,4knL4iPxPOZjQzTUlELGSY,0.0,1,0.137,-8.126,0,0.344,149.953,4,0.53
6786,0.0705,0.67,270867,0.515,4kNvYhyl8R6m1vykVkcuBu,0.0,1,0.25,-6.977,1,0.397,122.006,4,0.422
6787,0.0182,0.507,243960,0.729,4kO7mrAPfqIrsKwUOK5BFx,1.4e-06,11,0.0658,-5.399,0,0.0393,105.013,4,0.272
6788,0.402,0.826,173675,0.499,4kOlyvj9WiPrI4zpmzKAeA,0.0,6,0.405,-9.075,1,0.0735,114.993,4,0.582
6789,0.134,0.557,85124,0.338,4KpKyRFwN0gcwj58Uqjv7q,0.00184,5,0.14,-9.892,1,0.0257,140.935,4,0.689
6790,0.0763,0.576,362267,0.909,4KpvaPWdn5wc59K1oXoAa8,1.41e-06,5,0.966,-4.771,1,0.064,99.986,4,0.408
6791,0.0366,0.637,167107,0.856,4kQazx3VMaDKUG1IIaC94i,0.0308,1,0.0809,-5.649,1,0.0337,160.068,4,0.285
6792,0.919,0.588,242357,0.313,4kQBDQgJVSxJ1rGVEkGgmH,0.0,6,0.0845,-5.496,0,0.043,74.947,4,0.318
6793,0.547,0.509,133080,0.38,4kqxy0SvQ2N34nOJ9ggfMu,1.21e-06,7,0.36,-7.479,1,0.158,127.88,4,0.249
6794,0.00417,0.635,170861,0.866,4KRXcKUesQHKUkX6tHbF01,1.13e-05,1,0.391,-4.315,1,0.0402,140.013,4,0.254
6795,0.00359,0.758,223240,0.49,4ksuI04WMvUnJbHQjgs3L5,6.61e-06,11,0.292,-9.877,1,0.139,140.116,4,0.335
6796,0.315,0.624,243987,0.452,4KTU5aa5s547f1JF5DImhF,1.02e-05,0,0.311,-8.206,1,0.0681,199.775,4,0.724
6797,0.131,0.771,195469,0.661,4kuexchmxuc5NXmokfo1WH,5.45e-06,10,0.114,-6.718,1,0.0916,104.884,4,0.183
6798,0.401,0.729,197001,0.504,4kUZvXB3LC3an3HX6h0s17,1.44e-06,8,0.121,-6.784,0,0.0321,110.011,4,0.305
6799,0.0421,0.726,190440,0.554,4kV4N9D1iKVxx1KLvtTpjS,0.0,5,0.106,-5.29,0,0.0917,169.999,4,0.335
6800,0.773,0.42,268027,0.256,4KVI9ZWC8yid2TknzUvUB4,0.0,0,0.148,-11.733,1,0.0398,114.863,4,0.153
6801,0.00745,0.721,223814,0.613,4kVo85bcmBkvMBcJl42XCA,2.55e-06,11,0.125,-7.051,0,0.0332,124.012,4,0.665
6802,0.648,0.623,207520,0.416,4KVVCo25PROevpOdHyvYRk,1.31e-05,0,0.213,-8.006,1,0.235,121.504,4,0.479
6803,0.629,0.703,213204,0.373,4KVXtIoVeJnuEsheETi3Rh,0.0125,11,0.0972,-12.301,1,0.0479,114.076,4,0.179
6804,0.142,0.714,135920,0.566,4KW1lqgSr8TKrvBII0Brf8,1.25e-06,7,0.57,-4.408,1,0.056,113.074,4,0.449
6805,0.0716,0.924,287992,0.716,4Kw3CztmD15X1QGDnnHmLD,0.0,11,0.201,-5.801,1,0.165,129.987,4,0.254
6806,0.221,0.594,270653,0.916,4kWiuee1G91YS3QZJPTq4A,3.6e-06,9,0.107,-4.703,1,0.0784,166.471,4,0.964
6807,0.374,0.747,215760,0.834,4kWO6O1BUXcZmaxitpVUwp,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687
6808,0.394,0.769,164038,0.627,4KX8vXbouybtUptEyYxtIk,0.0,7,0.106,-4.064,1,0.262,157.938,4,0.49
6809,0.185,0.507,272307,0.606,4KXwFI9pgJLpUIAc9oSL8j,0.0,8,0.174,-8.758,1,0.452,180.607,4,0.202
6810,0.00152,0.779,172836,0.847,4KY6DjFGardfeUJZz1sEb4,0.000228,7,0.284,-4.963,0,0.07,114.95,4,0.696
6811,0.00332,0.588,175920,0.908,4kyCNWkOurRqOs8hEpuWq0,0.0,9,0.1,-3.467,1,0.0311,134.986,4,0.555
6812,0.211,0.816,90309,0.4,4kYRueqG19pEHzvw8MxZBc,0.0,9,0.11,-10.299,1,0.127,95.016,4,0.113
6813,0.0462,0.834,176720,0.731,4KYS9GK68yeuUJ8vJfPxrq,0.0,10,0.0731,-5.603,0,0.0566,140.001,4,0.681
6814,5.14e-06,0.788,340306,0.582,4kZKiozlhduyHuDIUTRiut,0.9,1,0.0865,-7.415,1,0.105,128.037,4,0.402
6815,0.0242,0.735,214347,0.759,4L0HMiE70JyFSfOsnoHGbj,0.185,1,0.0966,-6.914,0,0.0449,109.982,4,0.77
6816,0.256,0.789,183307,0.633,4L0Iwsk1s8cbdBcEgdm8K5,1.31e-06,2,0.092,-6.269,1,0.0734,138.097,4,0.262
6817,0.295,0.757,339662,0.669,4L1ynQwgEwcmJ6djIRGw8N,0.0271,11,0.111,-8.813,1,0.0385,113.01,4,0.963
6818,0.00696,0.538,357627,0.952,4L2lgP80tW3ihYLsJbLN62,0.654,10,0.0403,-6.296,0,0.0507,139.598,4,0.0766
6819,0.0841,0.306,384467,0.639,4L2S9GbwEgwfSbHjTCvNQX,0.0,0,0.371,-9.91,1,0.0336,149.686,3,0.293
6820,0.194,0.833,268918,0.72,4l39GIAyd1AKAnLbDME699,0.0,8,0.0652,-4.011,1,0.187,103.129,4,0.884
6821,0.0404,0.729,211910,0.721,4l3W3xmEBo8VyvMVZf71oX,0.000286,11,0.0769,-5.989,0,0.0875,104.938,4,0.505
6822,0.00142,0.79,217678,0.714,4l62h4tiuUwn7eD6hxMlVQ,0.0,1,0.111,-7.86,0,0.202,150.033,5,0.559
6823,0.873,0.461,170831,0.195,4l6boTiX3Erh3HYpKOa0D6,0.0,10,0.11,-7.301,1,0.0352,110.193,4,0.381
6824,0.572,0.456,264066,0.672,4L7Y2OAPiY2I2GndZjAs5K,0.00156,0,0.364,-8.62,0,0.069,99.998,4,0.271
6825,0.0166,0.642,165905,0.855,4L8gG0XMQzKJfmygtHV5qZ,0.193,11,0.27,-3.194,1,0.0913,136.062,4,0.623
6826,0.193,0.513,223000,0.419,4l8p9CJnGmaGnEMs3x9KE2,0.0,8,0.1,-7.483,0,0.328,115.961,4,0.113
6827,0.0791,0.362,185200,0.882,4L9Ds4mpD3SuYoWwFUlv16,0.0,3,0.15,-3.717,1,0.0973,199.811,4,0.864
6828,0.233,0.868,204311,0.548,4lc61NBCDzy2srBHDQeTfN,2.67e-06,1,0.181,-7.864,1,0.171,139.999,4,0.557
6829,0.422,0.396,271467,0.358,4lD7gHKF1e8Y9stQuVezZB,1.71e-05,9,0.19,-8.294,1,0.0292,103.807,4,0.111
6830,0.318,0.831,246818,0.719,4LDcQ9sLkKCie4XcKaEwJD,0.000663,10,0.107,-5.427,0,0.0545,115.056,4,0.329
6831,0.000956,0.585,206280,0.847,4ldkcFLQGmJi8xZMUMENGc,7.05e-05,10,0.0899,-6.675,0,0.0645,119.962,4,0.483
6832,0.125,0.748,186800,0.587,4LeJfeJ9u53QLp997SRhim,0.0,11,0.11,-7.643,1,0.292,172.024,4,0.388
6833,0.283,0.871,184067,0.768,4lESS6vuruP6a79KWRaQou,2.25e-05,4,0.162,-5.401,0,0.122,98.989,4,0.765
6834,0.00567,0.794,268913,0.533,4lF05DqskuN5V711Spnbbc,0.213,1,0.117,-12.042,1,0.151,107.996,4,0.335
6835,0.281,0.223,175173,0.146,4lftz0V8DZhWSVtL4GrzMH,0.0,4,0.256,-16.084,0,0.0321,84.041,4,0.176
6836,0.438,0.544,226720,0.472,4LFWhmDankjTSWh8DoOuZy,0.0,0,0.101,-12.178,1,0.254,144.202,4,0.183
6837,0.0577,0.631,186463,0.845,4lH5AKFeldnkq8wRikIqWP,0.0,5,0.0999,-3.143,1,0.0489,81.995,4,0.53
6838,0.448,0.767,201240,0.862,4lharVQjYNhByFR8dSHkMA,0.0,6,0.0806,-3.157,1,0.0799,125.997,4,0.767
6839,0.221,0.325,215330,0.843,4LI3XE2CwsxrKdzDBezyoB,0.0,2,0.128,-7.089,1,0.0731,100.005,4,0.149
6840,0.62,0.47,479440,0.333,4LImc8oAk3fo7wugjJqV87,0.895,2,0.129,-14.765,0,0.0299,110.026,4,0.0314
6841,0.0491,0.491,182667,0.907,4LiMQ6G9n84rDUBs9wtwz6,0.0,7,0.242,-3.594,1,0.0481,199.943,4,0.631
6842,0.00311,0.379,272947,0.608,4LiQ8uAynrXFWY0vimnAa1,0.000614,0,0.251,-7.011,0,0.134,81.734,4,0.241
6843,0.55,0.496,109280,0.583,4ljlAxfaEjO4Q4g9FMtVj4,0.000273,2,0.143,-6.609,1,0.0409,129.286,4,0.597
6844,0.142,0.621,176027,0.678,4LKSaRoKNnlpKXTT663BrT,0.0,8,0.098,-4.104,1,0.197,88.677,4,0.0883
6845,0.0811,0.871,144187,0.332,4LKwfNItOlbKVe3PBzRF18,5.09e-06,10,0.375,-9.524,1,0.652,145.846,4,0.296
6846,0.249,0.641,259453,0.667,4llK75pXNWZz6KAho2Gp16,0.0,0,0.0987,-5.505,0,0.0254,102.002,4,0.51
6847,0.0201,0.768,267427,0.471,4LmAnpjlhWTahvRkYR8xJa,0.0,2,0.268,-8.406,1,0.259,131.023,4,0.405
6848,0.66,0.507,388360,0.881,4lmOvO7Nc0Ppdz2hk8jpHj,0.0,4,0.152,-3.91,0,0.112,92.14,4,0.689
6849,0.00835,0.521,154815,0.766,4lnqTcdVROEbWcYenOhgTa,0.0,3,0.155,-4.693,1,0.0409,74.987,4,0.196
6850,0.128,0.798,198250,0.603,4lnSJ70ANG21hCXq62lcM2,8.56e-05,9,0.2,-10.777,0,0.412,118.01,4,0.718
6851,0.215,0.69,245664,0.331,4loAa1lBkE83qJXU1ddmCV,1.95e-06,1,0.128,-9.221,0,0.131,74.964,4,0.215
6852,0.62,0.485,202160,0.455,4LOoLsXcPdAHzPwSznpq3Y,1.42e-06,7,0.109,-5.957,1,0.0301,98.399,4,0.378
6853,0.0418,0.938,261752,0.478,4lozYCMRLtEc46exlhoK2Q,0.00884,1,0.0801,-9.739,1,0.265,138.059,4,0.386
6854,0.0591,0.837,221893,0.459,4LP2VeYnQCW8FpsUztef2Y,0.0,4,0.234,-7.99,0,0.302,101.996,4,0.319
6855,0.00046,0.685,272453,0.871,4lprqtRCZkIx4ZtuM7ptfu,0.0668,2,0.117,-6.381,1,0.0545,130.007,4,0.395
6856,0.0237,0.813,232966,0.875,4lRwa7PKcGIuJMwtPIYKdy,0.0,1,0.288,-2.92,0,0.0918,99.004,4,0.756
6857,0.995,0.213,385000,0.0143,4Ls1CmcfOrdWnlZQt7cXeE,0.887,0,0.0639,-30.399,1,0.0386,83.201,4,0.133
6858,0.121,0.733,144149,0.678,4lTiuD1DwBKo4L7wqMkD7C,0.0,6,0.345,-7.771,1,0.439,175.984,4,0.841
6859,0.978,0.571,94733,0.166,4LUAIXN6bpnEVaJZOLfuDt,0.0,8,0.253,-16.883,1,0.0471,93.914,3,0.707
6860,0.0803,0.648,190643,0.603,4lUnFLtn8w3W76FiYDRzmO,0.0,8,0.112,-5.098,1,0.0507,126.116,4,0.488
6861,0.701,0.711,225207,0.436,4lvs8f2BwirfIe5hB04Rwi,0.000664,6,0.0927,-12.142,1,0.0537,128.009,4,0.181
6862,0.0596,0.611,224320,0.919,4lW21cOOqxFDpa1gFlxmjq,0.313,5,0.0859,-8.933,0,0.0732,137.974,4,0.659
6863,0.00269,0.476,228960,0.98,4LwdLLqeWKSVQ6vdw7Edoy,0.385,1,0.0443,-7.607,0,0.0821,100.561,4,0.212
6864,0.214,0.523,291280,0.783,4M2idH8CQzXQAYlV0NACCt,0.0,6,0.612,-3.755,0,0.185,117.264,5,0.313
6865,0.29,0.681,193320,0.709,4M3FO0ji6Lc8vwD1sgf1nc,0.0,3,0.0979,-5.808,1,0.0371,114.02,4,0.456
6866,0.47,0.492,255578,0.792,4m4wkmc6xdAwuRa5lBJXle,0.0181,0,0.0915,-5.822,0,0.0317,151.949,3,0.364
6867,0.211,0.711,225813,0.875,4m5A5meIueOcDBpbqGvkQB,0.000198,5,0.0862,-2.211,1,0.104,103.637,4,0.922
6868,0.0115,0.82,135739,0.691,4m5Cd9kAbIxg6t9sMrQWtk,0.0,6,0.344,-6.646,0,0.0723,142.027,4,0.683
6869,0.983,0.216,244253,0.163,4m5y421kpKyDoA30MkR1OR,0.069,1,0.102,-19.029,1,0.0405,83.489,3,0.0788
6870,0.553,0.568,194434,0.463,4m6ObZmZ7wnyrKtmLvlyVE,0.00114,4,0.0858,-10.622,1,0.262,157.686,4,0.148
6871,0.386,0.709,161741,0.77,4m6WLZKQduuQLd9wvQjOZl,0.0,2,0.121,-4.216,1,0.158,138.939,4,0.463
6872,0.0471,0.884,179341,0.853,4M9pFmOvJMcp2y9btfBtm4,5.87e-06,1,0.101,-4.556,1,0.255,90.982,4,0.855
6873,0.0207,0.664,212560,0.681,4m9vwyw8cfgQIlI0IpAL5O,1.91e-05,6,0.134,-4.494,0,0.0275,104.974,4,0.382
6874,0.0604,0.966,126386,0.435,4MAADpR6MjelkaZqe3Mgnv,0.22,1,0.0511,-4.944,1,0.0674,111.16,4,0.561
6875,0.0722,0.792,215440,0.675,4mAhZaSrcVD6cJWA6IqFrk,0.0,2,0.143,-4.526,1,0.093,127.076,4,0.11
6876,0.205,0.792,169657,0.657,4MAsYGSgxsaj73dC2lvFC4,4.1e-06,8,0.196,-4.245,1,0.191,169.969,4,0.228
6877,0.431,0.883,281360,0.396,4Maszd5yNP3e6j2SbKaBCc,7.06e-05,8,0.157,-8.181,1,0.0554,119.998,4,0.258
6878,0.0928,0.517,325001,0.506,4MCmqAl25njzoNKyJouzRF,4.28e-06,2,0.129,-7.92,1,0.0283,162.083,4,0.366
6879,0.213,0.435,267787,0.712,4McRlwqJQIERlJFiJEgbP0,0.0,8,0.314,-6.173,1,0.0668,131.251,4,0.151
6880,0.0273,0.579,201693,0.705,4mcZYzoGwPRDdhWVlygiHf,0.0,6,0.0704,-4.911,0,0.0339,116.172,4,0.761
6881,0.00323,0.543,234373,0.847,4me6TesoctEbADKuxBElks,0.0,9,0.0551,-3.574,1,0.0659,92.046,4,0.65
6882,0.00871,0.547,193911,0.789,4mEILaBM7bKZqKAun5tABu,0.0,8,0.1,-5.619,1,0.042,129.916,4,0.345
6883,0.816,0.743,172240,0.448,4MF13EQrQftevIUwXcLQHS,5.07e-06,7,0.319,-7.173,1,0.0317,90.062,4,0.562
6884,0.5,0.707,156000,0.481,4mfFqOYYR7yBtmbLw75p7d,0.00199,8,0.126,-9.986,1,0.309,80.064,4,0.355
6885,0.0654,0.699,217200,0.675,4MfOIakexlZ7kIvMQOlCwm,0.0,9,0.143,-5.383,1,0.387,105.151,4,0.442
6886,0.898,0.485,196400,0.217,4mFqx9Rzo1Af5Ks8LR0rb1,0.295,1,0.112,-14.433,0,0.0412,137.565,3,0.259
6887,0.00729,0.526,253733,0.952,4mfS4PrXJcXTJj1kLQqKl4,1.03e-05,0,0.623,-7.078,1,0.0403,133.839,4,0.861
6888,0.0116,0.464,239507,0.852,4mGdjNMo0RonTlOEb7cYg4,0.0,11,0.108,-3.804,1,0.067,160.075,4,0.233
6889,0.943,0.272,201800,0.158,4mhcNoThsVSE1Mpnb7Wnj6,7.59e-05,9,0.158,-9.829,1,0.0319,83.385,4,0.24
6890,0.68,0.767,121680,0.538,4mHgYpuGHu99Mw69E83CP2,0.0,0,0.192,-6.044,0,0.052,81.031,4,0.343
6891,0.0,0.295,208000,0.944,4MIM3WVaGRVvzNmrI2AGqY,0.54,11,0.0907,-8.089,0,0.0822,110.613,4,0.26
6892,0.189,0.792,177215,0.307,4mJDfMcT7odIUjWlb2WO4L,0.0,11,0.0834,-6.224,0,0.0522,104.511,4,0.631
6893,0.0042,0.377,234962,0.909,4MjsKVBmujqDYRjzZczEjG,0.264,5,0.0989,-4.499,0,0.0791,130.947,4,0.379
6894,0.484,0.608,198853,0.448,4mKYqRVmYP4tKZGitN2iWh,0.0,2,0.0804,-9.572,1,0.0513,120.084,4,0.154
6895,0.0793,0.795,196360,0.759,4mLkiFppf8Xvem6BSY34qw,0.0,6,0.0805,-6.348,1,0.0528,110.021,4,0.855
6896,0.835,0.472,240160,0.317,4MMYXKETf13DmQ6NlmnxJm,0.0,7,0.131,-14.995,1,0.0388,87.5,4,0.715
6897,0.21,0.639,254507,0.617,4MnDLNhqL6HuSzFO4b4rvJ,0.00558,4,0.099,-8.897,1,0.0329,134.95,4,0.405
6898,0.0631,0.657,292027,0.714,4mnGrpptL7nATkkSryi9pb,0.0,2,0.13,-5.989,1,0.312,144.987,4,0.341
6899,0.556,0.415,295569,0.402,4mq14Qa6OehdiyZFtHcdCH,0.0677,7,0.198,-9.063,1,0.0354,144.033,4,0.237
6900,0.127,0.737,212564,0.729,4mqvE5F95nKSUrUvUH3YB7,2.16e-05,5,0.077,-6.817,0,0.0354,111.937,4,0.436
6901,0.882,0.469,143733,0.196,4MrfQL4TYQXJBlZYpAHTuE,0.0,0,0.0513,-16.093,1,0.0571,130.036,3,0.537
6902,0.102,0.735,174507,0.764,4MSFxqmkiMxq7e61jTqgqt,0.0,4,0.245,-4.626,0,0.155,97.056,4,0.609
6903,0.000174,0.335,272973,0.95,4mTIROhUCiv05VMtalwCXF,0.91,1,0.286,-8.466,1,0.132,115.674,4,0.384
6904,0.129,0.772,237573,0.504,4mU5iXHeLgbR94siF7p1sY,0.0,6,0.125,-8.219,0,0.0761,140.035,4,0.244
6905,0.0449,0.93,228893,0.745,4mu8svGkGaO2dgAcTlo0FK,2.95e-06,9,0.0414,-4.758,0,0.0461,118.23,4,0.909
6906,0.208,0.772,154107,0.804,4mUqNitGp8NVUWMyJwL8A0,4.28e-06,8,0.24,-2.244,1,0.21,88.976,4,0.699
6907,0.264,0.74,209122,0.453,4MV4wa3Dke1GMBtk06GMR0,7.13e-05,5,0.129,-7.58,0,0.151,98.057,4,0.514
6908,0.128,0.731,174841,0.886,4MV8yeKSsls4xev14yDXL6,0.0,8,0.086,-4.649,1,0.0873,87.537,4,0.509
6909,0.156,0.36,401907,0.595,4mwdlY51tZ6QI8azF9KOL7,0.206,0,0.0961,-12.783,1,0.0327,97.122,4,0.211
6910,0.142,0.7,142969,0.46,4MXhiYIRDMGAuvZc5IFTwC,4.81e-05,4,0.111,-8.111,0,0.0661,151.901,4,0.286
6911,0.0767,0.795,199849,0.608,4mxWSdf71VFO52qFeY0fZt,2.92e-06,5,0.0853,-5.222,0,0.0694,110.001,4,0.386
6912,0.896,0.705,229493,0.0969,4mYC22bEoUiTBJvuODz9qU,0.0,7,0.103,-15.88,1,0.046,140.274,4,0.397
6913,0.939,0.583,75147,0.0915,4mYP7bL8Imnrgry1Uxqn7N,0.00597,9,0.193,-19.705,1,0.105,143.142,3,0.41
6914,0.159,0.832,229676,0.896,4mYu3kfBCW6qiTDnfVeuMx,4.75e-05,6,0.247,-4.673,1,0.233,178.998,4,0.618
6915,0.214,0.768,226493,0.686,4n02GblHZte3q5AzcLHlIK,8.28e-05,7,0.155,-7.37,0,0.095,79.031,4,0.778
6916,0.0877,0.432,280947,0.563,4N0XG7hGoVnUKI2kuRGN1u,0.000355,2,0.294,-8.807,1,0.0309,136.172,4,0.397
6917,0.013,0.888,162800,0.372,4n1bdaKwynQndm47x5HqWX,0.0,7,0.184,-10.254,0,0.358,133.998,4,0.123
6918,0.226,0.69,252200,0.872,4N1c5rmWOzRmB9SMacr5wB,0.0,11,0.0858,-2.984,0,0.0588,94.0,4,0.731
6919,0.0252,0.751,167742,0.933,4N1EBsPhAKTjpWupB1Wfqe,0.0,7,0.071,-2.188,1,0.295,93.032,4,0.458
6920,0.906,0.475,240827,0.269,4N54FUNMh4t4K82Zlsbjyy,0.000936,0,0.1,-15.305,0,0.0676,146.262,4,0.272
6921,0.241,0.815,196480,0.699,4n5NR5jhtGiY7nbchgPkMK,0.00158,8,0.144,-4.999,1,0.0992,99.996,4,0.33
6922,0.00251,0.671,241644,0.808,4N6KSqFCkI0SMunnlMUJnF,0.00686,4,0.0875,-4.385,0,0.0423,94.989,4,0.518
6923,0.0795,0.597,214053,0.455,4N6Wow2t6KO9WzpE4x59Kt,0.0,10,0.164,-7.593,1,0.0413,82.961,4,0.164
6924,4.87e-06,0.685,351827,0.787,4n8pXF0YU24Aleb4jjMJTT,0.851,10,0.0843,-8.619,0,0.0528,126.222,4,0.306
6925,0.0608,0.829,189093,0.362,4N9QsmvQJcGwJHAmDmBttU,0.0,0,0.135,-11.546,0,0.231,122.912,4,0.369
6926,0.27,0.783,197669,0.531,4NacIk1bS1nCVwd9v4wcdX,0.0,4,0.0867,-6.062,1,0.0589,102.481,4,0.526
6927,0.00475,0.572,242813,0.742,4NbffevAm9frDOlBMDp0hl,0.0,2,0.339,-3.783,1,0.0432,90.056,4,0.263
6928,0.939,0.454,198147,0.212,4nBhjVklA3Mtnyzshg4KmD,1.53e-06,5,0.11,-12.769,1,0.101,116.004,4,0.416
6929,0.626,0.649,206182,0.564,4NbiOm65BxsCieIJ1yQ94i,1.41e-05,0,0.142,-6.85,0,0.101,135.738,4,0.555
6930,0.0558,0.575,197947,0.571,4NBTZtAt1F13VvlSKe6KTl,0.0,1,0.0912,-7.906,1,0.0439,105.049,4,0.449
6931,0.064,0.631,197747,0.883,4Nc1FDBI1NUiN48MjTiXEi,0.0,0,0.0872,-4.356,1,0.388,120.079,4,0.585
6932,0.145,0.468,214760,0.515,4nDfc6F2uVcc6wdG7kBzWO,0.0,6,0.132,-6.578,1,0.0665,86.21,4,0.187
6933,0.00572,0.625,236800,0.99,4nDGkRGsh7kZKWPFZnbqZN,0.581,9,0.135,-0.839,1,0.178,74.999,4,0.594
6934,0.0889,0.925,132923,0.397,4NdXQlDTzxbOMkzJGWFtz3,5.12e-05,5,0.144,-11.265,1,0.169,130.008,4,0.429
6935,0.0358,0.736,185890,0.967,4nefFqiukTvjgt8hkv73PP,0.0,2,0.398,-1.284,1,0.126,103.937,4,0.497
6936,0.694,0.235,217267,0.34,4nfCZJ7dE1rhjQatCTGNtZ,4.15e-06,4,0.144,-6.441,0,0.0293,95.077,3,0.189
6937,0.691,0.902,143520,0.481,4nGHyStNL3AyP3SCIl4ayV,1.64e-05,5,0.107,-9.591,1,0.0495,104.573,4,0.857
6938,0.271,0.544,236444,0.444,4Ni8k94lpdC6gzjXtUdzVw,0.0,7,0.377,-9.291,0,0.0642,135.32,4,0.223
6939,0.146,0.826,195291,0.76,4Nip6oiJU24LqcUEi7u19S,0.0,1,0.155,-6.591,1,0.187,88.999,4,0.875
6940,0.845,0.136,138067,0.076,4nJ7nKKLbmKk8pz69ki4nt,0.975,7,0.0804,-24.33,1,0.0414,143.636,5,0.038
6941,0.155,0.828,202528,0.855,4NkKfZe4USK76vt2dVnIQ8,0.0,7,0.286,-5.314,1,0.135,128.056,4,0.261
