,Position,Track Name,Artist,URL,date
14,15,Promises (with Sam Smith),Calvin Harris,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-09-23
15,16,Trip,Ella Mai,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,2018-09-23
16,17,Hawaiian Party,Cub Sport,https://open.spotify.com/track/13aTJyIiL95yMLU5df5jts,2018-09-23
17,18,Lovers,Anna Of The North,https://open.spotify.com/track/6q8onrzcka32nGVrnWYGBQ,2018-09-23
18,19,Tribe (with J. Cole),Bas,https://open.spotify.com/track/0YAQnYt2oB8OdoaeqnHyTI,2018-09-23
19,20,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,2018-09-23
20,21,Yellow,Katherine Ho,https://open.spotify.com/track/2XSzHLq8gOJHFflQr6QCpM,2018-09-23
21,22,Moonlight,Ali Gatie,https://open.spotify.com/track/5qnod5Za4zLlARLvQGndpO,2018-09-23
22,23,Eastside (with Halsey & Khalid),benny blanco,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-09-23
23,24,Can’t Help Falling in Love,Kina Grannis,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2,2018-09-23
24,25,SICKO MODE,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-09-23
25,26,Natural,Imagine Dragons,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,2018-09-23
26,27,Self Care,Mac Miller,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,2018-09-23
27,28,In My Mind,Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-09-23
28,29,Bambi,Hippo Campus,https://open.spotify.com/track/63lRxMdXLzJh6lywzItVf4,2018-09-23
29,30,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",Uncle Murda,https://open.spotify.com/track/4FC2oIKWbXNOq6NThyFxSQ,2018-09-23
30,31,Drive (feat. Delilah Montagu) - Edit,Black Coffee,https://open.spotify.com/track/6X7PK2UQMUU36ux9pynSkV,2018-09-23
31,32,Murder On My Mind,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2018-09-23
32,33,More Than Friends,ASHS,https://open.spotify.com/track/1B5D54trx9aVufPFgrrohd,2018-09-23
33,34,Dancin - Krono Remix (Extended),Aaron Smith,https://open.spotify.com/track/2jYcqzT5RkJaJvdk1PxFGj,2018-09-23
34,35,Home With Her,John Gurney,https://open.spotify.com/track/2cxU72H3CkiHJKiJhOj1Rm,2018-09-23
35,36,2009,Mac Miller,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM,2018-09-23
36,37,Superposition,Young the Giant,https://open.spotify.com/track/0RSGSJmhWH46MF5DQXFOaz,2018-09-23
37,38,Honesty,Pink Sweat$,https://open.spotify.com/track/5dXI2NV7X2c4anyLFbQdEX,2018-09-23
38,39,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2018-09-23
39,40,Tie Me Down (with Elley Duhé),Gryffin,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,2018-09-23
40,41,Quiere Beber,Anuel Aa,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2018-09-23
41,42,Upside Down,The Story So Far,https://open.spotify.com/track/53AxbZab3aeUmTwJsbtROJ,2018-09-23
42,43,Everything's Fine,Jamie Drake,https://open.spotify.com/track/6SRzKq8y1qHT2aSKphQ03C,2018-09-23
43,44,Up Now (feat. G-Eazy and Rich The Kid),Saweetie,https://open.spotify.com/track/01TreyTchXP0J1Mn6wcVHt,2018-09-23
44,45,Right Now,Nick Jonas,https://open.spotify.com/track/43wzy7JxMEfvCh8ZFeZKYk,2018-09-23
45,46,WORKIN ME,Quavo,https://open.spotify.com/track/33tNYw9oMtSkGe27NpgS64,2018-09-23
46,47,Down To The Honkytonk,Jake Owen,https://open.spotify.com/track/2QGa7i7o0UwmgUsSkM8Tt4,2018-09-23
47,48,Blah Blah Blah,Armin van Buuren,https://open.spotify.com/track/0tp6mwUt99QnfY95T30Lqj,2018-09-23
48,49,Losing It,FISHER,https://open.spotify.com/track/6ho0GyrWZN3mhi9zVRW7xi,2018-09-23
49,50,Beautiful (feat. Camila Cabello),Bazzi,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-09-23
0,1,Sweet but Psycho,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-09-24
1,2,MOOO!,Doja Cat,https://open.spotify.com/track/00bWqt93aqLXqKtzZoq7Jw,2018-09-24
2,3,Happier,Marshmello,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-09-24
3,4,Noticed,Lil Mosey,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,2018-09-24
4,5,Como Soy,Pacho El Antifeka,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w,2018-09-24
5,6,Creep On Me,GASHI,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd,2018-09-24
6,7,Baby Shark,Pinkfong,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,2018-09-24
7,8,Mo Bamba,Sheck Wes,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn,2018-09-24
8,9,REMEDY,Alesso,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg,2018-09-24
9,10,Lucky You (feat. Joyner Lucas),Eminem,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-09-24
10,11,September,"Earth, Wind & Fire",https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,2018-09-24
11,12,Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy),Lil Duval,https://open.spotify.com/track/17jeLyQcEUmKv3MXeEo79k,2018-09-24
12,13,Magic In The Hamptons (feat. Lil Yachty),Social House,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,2018-09-24
13,14,REEL IT IN,Aminé,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY,2018-09-24
14,15,still feel.,half•alive,https://open.spotify.com/track/60T6dfF5Q7KL2ujEefzoCE,2018-09-24
15,16,Drew Barrymore,Bryce Vine,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-09-24
16,17,Be Alright,Dean Lewis,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-09-24
17,18,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,2018-09-24
18,19,Narcissist,No Rome,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp,2018-09-24
19,20,Hawaiian Party,Cub Sport,https://open.spotify.com/track/13aTJyIiL95yMLU5df5jts,2018-09-24
20,21,Trip,Ella Mai,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,2018-09-24
21,22,Thunderclouds,Sia,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-09-24
22,23,To a T,Ryan Hurd,https://open.spotify.com/track/1oRRLczVT5KkZkPHXG70n7,2018-09-24
23,24,Lovers,Anna Of The North,https://open.spotify.com/track/6q8onrzcka32nGVrnWYGBQ,2018-09-24
24,25,Promises (with Sam Smith),Calvin Harris,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-09-24
25,26,Can’t Help Falling in Love,Kina Grannis,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2,2018-09-24
26,27,SICKO MODE,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-09-24
27,28,Amigos Con Derechos,Reik,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2018-09-24
28,29,8 Letters,Why Don't We,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2018-09-24
29,30,Moonlight,Ali Gatie,https://open.spotify.com/track/5qnod5Za4zLlARLvQGndpO,2018-09-24
30,31,Eastside (with Halsey & Khalid),benny blanco,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-09-24
31,32,BEBE,6ix9ine,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,2018-09-24
32,33,Self Care,Mac Miller,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,2018-09-24
33,34,Murder On My Mind,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2018-09-24
34,35,Tribe (with J. Cole),Bas,https://open.spotify.com/track/0YAQnYt2oB8OdoaeqnHyTI,2018-09-24
35,36,Natural,Imagine Dragons,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,2018-09-24
36,37,In My Mind,Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-09-24
37,38,Home With Her,John Gurney,https://open.spotify.com/track/2cxU72H3CkiHJKiJhOj1Rm,2018-09-24
38,39,Dancin - Krono Remix (Extended),Aaron Smith,https://open.spotify.com/track/2jYcqzT5RkJaJvdk1PxFGj,2018-09-24
39,40,Everything's Fine,Jamie Drake,https://open.spotify.com/track/6SRzKq8y1qHT2aSKphQ03C,2018-09-24
40,41,Yellow,Katherine Ho,https://open.spotify.com/track/2XSzHLq8gOJHFflQr6QCpM,2018-09-24
41,42,2009,Mac Miller,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM,2018-09-24
42,43,Quiere Beber,Anuel Aa,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2018-09-24
43,44,Love No More,Loud Luxury,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD,2018-09-24
44,45,90's Country,Walker Hayes,https://open.spotify.com/track/4VVvKg5swvHf34JI7uwL2L,2018-09-24
45,46,Down To The Honkytonk,Jake Owen,https://open.spotify.com/track/2QGa7i7o0UwmgUsSkM8Tt4,2018-09-24
46,47,Honesty,Pink Sweat$,https://open.spotify.com/track/5dXI2NV7X2c4anyLFbQdEX,2018-09-24
47,48,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",Uncle Murda,https://open.spotify.com/track/4FC2oIKWbXNOq6NThyFxSQ,2018-09-24
48,49,Superposition,Young the Giant,https://open.spotify.com/track/0RSGSJmhWH46MF5DQXFOaz,2018-09-24
49,50,Tie Me Down (with Elley Duhé),Gryffin,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP,2018-09-24
0,1,Sweet but Psycho,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-09-25
1,2,MOOO!,Doja Cat,https://open.spotify.com/track/00bWqt93aqLXqKtzZoq7Jw,2018-09-25
2,3,Happier,Marshmello,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-09-25
3,4,Noticed,Lil Mosey,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,2018-09-25
4,5,Baby Shark,Pinkfong,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,2018-09-25
5,6,Creep On Me,GASHI,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd,2018-09-25
6,7,Como Soy,Pacho El Antifeka,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w,2018-09-25
7,8,Mo Bamba,Sheck Wes,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn,2018-09-25
8,9,REMEDY,Alesso,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg,2018-09-25
9,10,September,"Earth, Wind & Fire",https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,2018-09-25
10,11,Lucky You (feat. Joyner Lucas),Eminem,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-09-25
11,12,Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy),Lil Duval,https://open.spotify.com/track/17jeLyQcEUmKv3MXeEo79k,2018-09-25
12,13,Magic In The Hamptons (feat. Lil Yachty),Social House,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,2018-09-25
13,14,REEL IT IN,Aminé,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY,2018-09-25
14,15,still feel.,half•alive,https://open.spotify.com/track/60T6dfF5Q7KL2ujEefzoCE,2018-09-25
15,16,Drew Barrymore,Bryce Vine,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-09-25
16,17,Be Alright,Dean Lewis,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-09-25
17,18,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,2018-09-25
18,19,Trip,Ella Mai,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,2018-09-25
19,20,Hawaiian Party,Cub Sport,https://open.spotify.com/track/13aTJyIiL95yMLU5df5jts,2018-09-25
20,21,Narcissist,No Rome,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp,2018-09-25
21,22,Lovers,Anna Of The North,https://open.spotify.com/track/6q8onrzcka32nGVrnWYGBQ,2018-09-25
22,23,To a T,Ryan Hurd,https://open.spotify.com/track/1oRRLczVT5KkZkPHXG70n7,2018-09-25
23,24,Thunderclouds,Sia,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-09-25
24,25,Can’t Help Falling in Love,Kina Grannis,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2,2018-09-25
25,26,Amigos Con Derechos,Reik,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2018-09-25
26,27,8 Letters,Why Don't We,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2018-09-25
27,28,SICKO MODE,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-09-25
28,29,Moonlight,Ali Gatie,https://open.spotify.com/track/5qnod5Za4zLlARLvQGndpO,2018-09-25
29,30,Murder On My Mind,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2018-09-25
30,31,Eastside (with Halsey & Khalid),benny blanco,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-09-25
31,32,BEBE,6ix9ine,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,2018-09-25
32,33,Promises (with Sam Smith),Calvin Harris,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2018-09-25
33,34,Home With Her,John Gurney,https://open.spotify.com/track/2cxU72H3CkiHJKiJhOj1Rm,2018-09-25
34,35,Self Care,Mac Miller,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,2018-09-25
35,36,Natural,Imagine Dragons,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP,2018-09-25
36,37,Quiere Beber,Anuel Aa,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2018-09-25
37,38,Tribe (with J. Cole),Bas,https://open.spotify.com/track/0YAQnYt2oB8OdoaeqnHyTI,2018-09-25
38,39,Dancin - Krono Remix (Extended),Aaron Smith,https://open.spotify.com/track/2jYcqzT5RkJaJvdk1PxFGj,2018-09-25
39,40,In My Mind,Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2018-09-25
40,41,90's Country,Walker Hayes,https://open.spotify.com/track/4VVvKg5swvHf34JI7uwL2L,2018-09-25
41,42,Otherside,Tom Staar,https://open.spotify.com/track/3W5yGSGLfyrRDWEFu7lyWo,2018-09-25
42,43,Everything's Fine,Jamie Drake,https://open.spotify.com/track/6SRzKq8y1qHT2aSKphQ03C,2018-09-25
43,44,Love No More,Loud Luxury,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD,2018-09-25
44,45,Honesty,Pink Sweat$,https://open.spotify.com/track/5dXI2NV7X2c4anyLFbQdEX,2018-09-25
45,46,Yellow,Katherine Ho,https://open.spotify.com/track/2XSzHLq8gOJHFflQr6QCpM,2018-09-25
46,47,2009,Mac Miller,https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM,2018-09-25
47,48,Superposition,Young the Giant,https://open.spotify.com/track/0RSGSJmhWH46MF5DQXFOaz,2018-09-25
48,49,Down To The Honkytonk,Jake Owen,https://open.spotify.com/track/2QGa7i7o0UwmgUsSkM8Tt4,2018-09-25
49,50,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",Uncle Murda,https://open.spotify.com/track/4FC2oIKWbXNOq6NThyFxSQ,2018-09-25
0,1,Sweet but Psycho,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-09-26
1,2,Happier,Marshmello,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-09-26
2,3,MOOO!,Doja Cat,https://open.spotify.com/track/00bWqt93aqLXqKtzZoq7Jw,2018-09-26
3,4,Noticed,Lil Mosey,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,2018-09-26
4,5,Creep On Me,GASHI,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd,2018-09-26
5,6,Como Soy,Pacho El Antifeka,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w,2018-09-26
6,7,Baby Shark,Pinkfong,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,2018-09-26
7,8,Mo Bamba,Sheck Wes,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn,2018-09-26
8,9,REMEDY,Alesso,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg,2018-09-26
9,10,September,"Earth, Wind & Fire",https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,2018-09-26
10,11,Buff Baby,Tobi Lou,https://open.spotify.com/track/1F1QmI8TMHir9SUFrooq5F,2018-09-26
11,12,Lucky You (feat. Joyner Lucas),Eminem,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-09-26
12,13,Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy),Lil Duval,https://open.spotify.com/track/17jeLyQcEUmKv3MXeEo79k,2018-09-26
13,14,Magic In The Hamptons (feat. Lil Yachty),Social House,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp,2018-09-26
14,15,REEL IT IN,Aminé,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY,2018-09-26
15,16,still feel.,half•alive,https://open.spotify.com/track/60T6dfF5Q7KL2ujEefzoCE,2018-09-26
16,17,Drew Barrymore,Bryce Vine,https://open.spotify.com/track/0OgGn1ofaj55l2PcihQQGV,2018-09-26
17,18,Be Alright,Dean Lewis,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2018-09-26
18,19,Trip,Ella Mai,https://open.spotify.com/track/7noud145AHZGg74vpWOsCa,2018-09-26
19,20,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG,2018-09-26
20,21,To a T,Ryan Hurd,https://open.spotify.com/track/1oRRLczVT5KkZkPHXG70n7,2018-09-26
21,22,Narcissist,No Rome,https://open.spotify.com/track/4Zft1h1zRfkBqlAo4qEPqp,2018-09-26
22,23,Hawaiian Party,Cub Sport,https://open.spotify.com/track/13aTJyIiL95yMLU5df5jts,2018-09-26
23,24,Moonlight,Ali Gatie,https://open.spotify.com/track/5qnod5Za4zLlARLvQGndpO,2018-09-26
24,25,Lovers,Anna Of The North,https://open.spotify.com/track/6q8onrzcka32nGVrnWYGBQ,2018-09-26
25,26,8 Letters,Why Don't We,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt,2018-09-26
26,27,Can’t Help Falling in Love,Kina Grannis,https://open.spotify.com/track/7uuEfUMuPeQ7RlSWa0cES2,2018-09-26
27,28,SICKO MODE,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-09-26
28,29,Thunderclouds,Sia,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi,2018-09-26
29,30,Amigos Con Derechos,Reik,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2018-09-26
30,31,Otherside,Tom Staar,https://open.spotify.com/track/3W5yGSGLfyrRDWEFu7lyWo,2018-09-26
31,32,Murder On My Mind,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2018-09-26
32,33,Home With Her,John Gurney,https://open.spotify.com/track/2cxU72H3CkiHJKiJhOj1Rm,2018-09-26
33,34,BEBE,6ix9ine,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,2018-09-26
34,35,Eastside (with Halsey & Khalid),benny blanco,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao,2018-09-26
35,36,Quiere Beber,Anuel Aa,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2018-09-26
36,37,Self Care,Mac Miller,https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx,2018-09-26
